"idsai_to_pdl","num_bdl","data_caricamento","codice_articolo","descrizione_articolo","part_program","note","part_program5"
4347,"24174040024","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4348,"24174040025","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4349,"24174040026","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4350,"24174040027","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4351,"24174040028","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4352,"24174040029","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4353,"24174040030","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4354,"24174040031","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4355,"24174040032","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4356,"24174040033","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4357,"24174040034","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4358,"24174040035","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4359,"24174040036","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4360,"24174040037","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4361,"24174040038","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4362,"24174040039","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4363,"24174040040","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4364,"24174040041","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4365,"24174040042","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4366,"24174040043","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4367,"24174040044","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4368,"24174040045","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4369,"24174040046","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4370,"24174040047","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4371,"24174040048","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4372,"24174040049","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4373,"24174040050","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4374,"24174040051","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4375,"24174040052","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4376,"24174040053","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4377,"24174040054","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4378,"24174040055","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4379,"24174040056","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4380,"24174040057","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4381,"24174040058","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4382,"24174040059","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4383,"24174040060","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4384,"24174040061","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4385,"24174040062","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4386,"24174040063","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4387,"24174040064","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4388,"24174040065","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4389,"24174040066","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4390,"24174040067","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4391,"24174040068","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4392,"24174040069","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4393,"24174040070","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4394,"24174040071","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4395,"24174040072","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4396,"24174040073","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4397,"24174040074","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4398,"24174040075","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4399,"24174040076","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4400,"24174040077","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4401,"24174040078","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4402,"24174040079","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4403,"24174040080","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4404,"24174040081","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4405,"24174040082","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4406,"24174040083","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4407,"24174040084","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4408,"24174040085","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4409,"24174040086","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4410,"24174040087","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4411,"24174040088","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4412,"24174040089","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4413,"24174040090","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4414,"24174040091","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4415,"24174040092","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4416,"24174040093","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4417,"24174040094","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4418,"24174040095","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4419,"24174040096","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4420,"24174040097","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4421,"24174040098","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4422,"24174040099","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4423,"24174040100","2023-04-05 00:00:00",EM-M270080G16PFCA,MUT7000 ASSEMBLED DN80 GROOVED PN16 PL A316 8pins CONNEC.,"1",,"0"
4424,"24174030001","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4425,"24174030002","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4426,"24174030003","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4427,"24174030004","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4428,"24174030005","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4429,"24174030006","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4430,"24174030007","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4431,"24174030008","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4432,"24174030009","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4433,"24174030010","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4434,"24174030011","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4435,"24174030012","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4436,"24174030013","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4437,"24174030014","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4438,"24174030015","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4439,"24174030016","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4440,"24174030017","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4441,"24174030018","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4442,"24174030019","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4443,"24174030020","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4444,"24174030021","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4445,"24174030022","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4446,"24174030023","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4447,"24174030024","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4448,"24174030025","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4449,"24174030026","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4450,"24174030027","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4451,"24174030028","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4452,"24174030029","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4453,"24174030030","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4454,"24174030031","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4455,"24174030032","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4456,"24174030033","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4457,"24174030034","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4458,"24174030035","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4459,"24174030036","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4460,"24174030037","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4461,"24174030038","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4462,"24174030039","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4463,"24174030040","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4464,"24174030041","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4465,"24174030042","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4466,"24174030043","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4467,"24174030044","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4468,"24174030045","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4469,"24174030046","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4470,"24174030047","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4471,"24174030048","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4472,"24174030049","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4473,"24174030050","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4474,"24174030051","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4475,"24174030052","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4476,"24174030053","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4477,"24174030054","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4478,"24174030055","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4479,"24174030056","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4480,"24174030057","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4481,"24174030058","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4482,"24174030059","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4483,"24174030060","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4484,"24174030061","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4485,"24174030062","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4486,"24174030063","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4487,"24174030064","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4488,"24174030065","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4489,"24174030066","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4490,"24174030067","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4491,"24174030068","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4492,"24174030069","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4493,"24174030070","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4494,"24174030071","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4495,"24174030072","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4496,"24174030073","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4497,"24174030074","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4498,"24174030075","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4499,"24174030076","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4500,"24174030077","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4501,"24174030078","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4502,"24174030079","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4503,"24174030080","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4504,"24174030081","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4505,"24174030082","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4506,"24174030083","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4507,"24174030084","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4508,"24174030085","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4509,"24174030086","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4510,"24174030087","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4511,"24174030088","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4512,"24174030089","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4513,"24174030090","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4514,"24174030091","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4515,"24174030092","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4516,"24174030093","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4517,"24174030094","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4518,"24174030095","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4519,"24174030096","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4520,"24174030097","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4521,"24174030098","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4522,"24174030099","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4523,"24174030100","2023-04-05 00:00:00",EM-M270100G16PFCA,"MUT7000 DN100, 8pins CONNEC.","4",,"0"
4524,"24219860001","2023-04-20 00:00:00",EM-M270050G16PFCA,"MUT7000 DN50, 8pins CONNEC.","1",,"0"
4525,"24219860002","2023-04-20 00:00:00",EM-M270050G16PFCA,"MUT7000 DN50, 8pins CONNEC.","1",,"0"
4526,"24219860003","2023-04-20 00:00:00",EM-M270050G16PFCA,"MUT7000 DN50, 8pins CONNEC.","1",,"0"
4527,"24219860004","2023-04-20 00:00:00",EM-M270050G16PFCA,"MUT7000 DN50, 8pins CONNEC.","1",,"0"
4528,"24219860005","2023-04-20 00:00:00",EM-M270050G16PFCA,"MUT7000 DN50, 8pins CONNEC.","1",,"0"
4529,"24219860006","2023-04-20 00:00:00",EM-M270050G16PFCA,"MUT7000 DN50, 8pins CONNEC.","1",,"0"
4530,"24219860007","2023-04-20 00:00:00",EM-M270050G16PFCA,"MUT7000 DN50, 8pins CONNEC.","1",,"0"
4531,"24219860008","2023-04-20 00:00:00",EM-M270050G16PFCA,"MUT7000 DN50, 8pins CONNEC.","1",,"0"
4532,"24219860009","2023-04-20 00:00:00",EM-M270050G16PFCA,"MUT7000 DN50, 8pins CONNEC.","1",,"0"
4533,"24219860010","2023-04-20 00:00:00",EM-M270050G16PFCA,"MUT7000 DN50, 8pins CONNEC.","1",,"0"
4534,"24219860011","2023-04-20 00:00:00",EM-M270050G16PFCA,"MUT7000 DN50, 8pins CONNEC.","1",,"0"
4535,"24219860012","2023-04-20 00:00:00",EM-M270050G16PFCA,"MUT7000 DN50, 8pins CONNEC.","1",,"0"
4536,"24219860013","2023-04-20 00:00:00",EM-M270050G16PFCA,"MUT7000 DN50, 8pins CONNEC.","1",,"0"
4537,"24219860014","2023-04-20 00:00:00",EM-M270050G16PFCA,"MUT7000 DN50, 8pins CONNEC.","1",,"0"
4538,"24219860015","2023-04-20 00:00:00",EM-M270050G16PFCA,"MUT7000 DN50, 8pins CONNEC.","1",,"0"
